address,id_mrigo,mrigo
"Новосибирская область, 630107, г Новосибирск, ул Троллейная, д. Дом  130а, ТРЦ Континент, Студия маникюра, 2 этаж, 82.852966, 54.966463",23.0,Новосибирск
"Новосибирская область, 630036, г Новосибирск, ул Междуреченская, д. 2/2, 82.861581, 55.020993",23.0,Новосибирск
"Новосибирская область, 633209, г Искитим, ул Заводская, д. 1а, 83.307693, 54.651349",11.0,Искитим
"Новосибирская область, 633209, г Искитим, ул Заводская, д. 1а, 83.307693, 54.651349",11.0,Искитим
"Новосибирская область, 633209, г Искитим, ул Советская, д. 247, 83.30975, 54.635204",11.0,Искитим
"Новосибирская область, 633209, г Искитим, ул Советская, д. 247, 83.30975, 54.635204",11.0,Искитим
"Новосибирская область, 633209, г Искитим, ул Советская, д. 247, 83.30975, 54.635204",11.0,Искитим
"Новосибирская область, 633209, г Искитим, ул Советская, д. 247, 83.30975, 54.635204",11.0,Искитим
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630108, г Новосибирск, ул Станционная, д. 32, каб.110, 82.851466, 54.997941",23.0,Новосибирск
"Новосибирская область, 630030, г Новосибирск, ул Первомайская, д. 198, офис 414, 83.067663, 54.974809",23.0,Новосибирск
"Новосибирская область, 630030, г Новосибирск, ул Первомайская, д. 198, офис 414, 83.067663, 54.974809",23.0,Новосибирск
"Новосибирская область, 630030, г Новосибирск, ул Первомайская, д. 198, офис 414, 83.067663, 54.974809",23.0,Новосибирск
"Новосибирская область, 630030, г Новосибирск, ул Первомайская, д. 198, офис 414, 83.067663, 54.974809",23.0,Новосибирск
"Новосибирская область, 630030, г Новосибирск, ул Первомайская, д. 198, офис 414, 83.067663, 54.974809",23.0,Новосибирск
"Новосибирская область, 633209, г Искитим, ул Пушкина, д. 40, 83.303714, 54.638981",11.0,Искитим
"Новосибирская область, 630123, г Новосибирск, ул Лебедевского, д. 1а, офис 319, 82.92617, 55.08308",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ул Лебедевского, д. 1а, офис 319, 82.92617, 55.08308",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ул Лебедевского, д. 1а, офис 319, 82.92617, 55.08308",23.0,Новосибирск
"Новосибирская область, 630123, г Новосибирск, ул Лебедевского, д. 1а, офис 319, 82.92617, 55.08308",23.0,Новосибирск
"Новосибирская область, 632336, г Барабинск, ул Луначарского, д. 7, офис 4, 78.385635, 55.353872",2.0,Барабинский
"Новосибирская область, 630121, г Новосибирск, ул Невельского, д. 83/1, 82.806577, 54.990855",23.0,Новосибирск
